1.07574,-0.382546,-0.0815018,0.946686,-0.329977,0.367325,0.939403
1.07576,-0.382456,-0.0815417,0.946698,-0.329462,0.367381,0.939461
1.07577,-0.382417,-0.0815769,0.946704,-0.32896,0.367445,0.939523
1.07578,-0.382436,-0.0816065,0.946703,-0.328479,0.367516,0.939587
1.07578,-0.382525,-0.0816296,0.946694,-0.328028,0.367597,0.939653
1.07579,-0.382692,-0.0816456,0.946678,-0.327617,0.367686,0.93972
1.07579,-0.382944,-0.0816539,0.946653,-0.327254,0.367786,0.939788
1.07579,-0.38329,-0.0816544,0.946619,-0.32695,0.367895,0.939854
1.07578,-0.383733,-0.0816472,0.946577,-0.326711,0.368016,0.939918
1.07577,-0.384277,-0.081633,0.946526,-0.326546,0.368147,0.939977
1.07576,-0.384923,-0.0816127,0.946469,-0.326461,0.368289,0.94003
1.07575,-0.385668,-0.081588,0.946405,-0.32646,0.36844,0.940077
1.07572,-0.387431,-0.081533,0.946265,-0.32672,0.368771,0.940142
1.0757,-0.388431,-0.0815077,0.946192,-0.32698,0.368947,0.940159
1.07569,-0.389494,-0.0814875,0.946118,-0.327325,0.369128,0.940164
1.07568,-0.390606,-0.0814753,0.946046,-0.327749,0.36931,0.94016
1.07567,-0.391749,-0.0814738,0.945975,-0.328248,0.369493,0.940145
1.07567,-0.392909,-0.0814854,0.945908,-0.328814,0.369672,0.940122
1.07566,-0.394067,-0.0815123,0.945845,-0.32944,0.369845,0.940093
1.07567,-0.395209,-0.081556,0.945784,-0.330118,0.370008,0.940061
1.07567,-0.396319,-0.0816174,0.945727,-0.330839,0.370158,0.940027
1.07569,-0.397383,-0.0816967,0.945672,-0.331596,0.370292,0.939997
1.0757,-0.398392,-0.0817931,0.945619,-0.332381,0.370406,0.939971
1.07575,-0.400205,-0.0820307,0.94551,-0.334003,0.370569,0.939949
1.07578,-0.400999,-0.0821665,0.945453,-0.334825,0.370614,0.939956
1.07581,-0.401715,-0.082309,0.945392,-0.335647,0.370633,0.939978
1.07584,-0.402354,-0.0824539,0.945326,-0.336461,0.370627,0.940014
1.07588,-0.402919,-0.0825967,0.945256,-0.337262,0.370597,0.940065
1.07591,-0.403414,-0.0827328,0.945181,-0.338043,0.370542,0.940128
1.07594,-0.403845,-0.0828576,0.945101,-0.3388,0.370465,0.940201
1.07598,-0.40422,-0.082967,0.945017,-0.339527,0.370369,0.940283
1.07601,-0.404545,-0.0830573,0.944929,-0.340219,0.370254,0.940369
1.07604,-0.40483,-0.0831256,0.944839,-0.340872,0.370123,0.940458
1.07606,-0.405083,-0.0831701,0.944748,-0.341482,0.369978,0.940546
1.07611,-0.405516,-0.083186,0.944563,-0.342559,0.369654,0.94071
1.07612,-0.40571,-0.0831594,0.944472,-0.343021,0.369477,0.940784
1.07614,-0.405895,-0.0831129,0.944381,-0.34343,0.369291,0.940852
1.07615,-0.406075,-0.0830503,0.944291,-0.343784,0.369099,0.940915
1.07615,-0.406251,-0.0829759,0.944202,-0.344083,0.368901,0.940976
1.07616,-0.406426,-0.0828946,0.944112,-0.344328,0.368699,0.941037
1.07616,-0.4066,-0.0828113,0.944023,-0.344519,0.368496,0.941101
1.07616,-0.406774,-0.0827308,0.943932,-0.344658,0.368296,0.941172
1.07616,-0.406948,-0.0826574,0.94384,-0.344745,0.368103,0.941254
1.07615,-0.407121,-0.0825944,0.943745,-0.344782,0.367924,0.94135
1.07616,-0.407296,-0.0825444,0.943648,-0.344773,0.367766,0.941465
1.07616,-0.407648,-0.0824871,0.943447,-0.344621,0.367547,0.941758
1.07617,-0.407829,-0.0824787,0.943344,-0.344483,0.367503,0.941939
1.07619,-0.408015,-0.0824813,0.943239,-0.344309,0.367515,0.942144
1.07621,-0.408207,-0.0824919,0.943135,-0.3441,0.367589,0.94237
1.07624,-0.408408,-0.0825069,0.943032,-0.34386,0.367732,0.942616
1.07627,-0.408617,-0.0825225,0.942931,-0.343592,0.367947,0.942878
1.07631,-0.408836,-0.082535,0.942833,-0.343302,0.368233,0.943153
1.07636,-0.409064,-0.0825411,0.942738,-0.342992,0.368589,0.943436
1.0764,-0.4093,-0.0825379,0.942648,-0.342669,0.369007,0.943722
1.07645,-0.409541,-0.0825236,0.942562,-0.342337,0.369478,0.944007
1.07649,-0.409785,-0.082497,0.94248,-0.342003,0.36999,0.944285
1.07657,-0.410264,-0.0824074,0.942326,-0.341355,0.371074,0.944804
1.0766,-0.41049,-0.0823466,0.942252,-0.341055,0.371614,0.945038
1.07662,-0.4107,-0.0822776,0.942179,-0.340782,0.372132,0.94525
1.07663,-0.410892,-0.0822027,0.942104,-0.340541,0.372614,0.945439
1.07663,-0.41106,-0.0821244,0.942027,-0.340342,0.37305,0.945604
1.07661,-0.411203,-0.0820449,0.941947,-0.340189,0.373432,0.945745
1.07659,-0.411319,-0.0819662,0.941863,-0.340091,0.373757,0.945862
1.07656,-0.411408,-0.0818897,0.941776,-0.340051,0.374026,0.945958
1.07652,-0.41147,-0.0818164,0.941684,-0.340074,0.374242,0.946035
1.07648,-0.411509,-0.0817466,0.941589,-0.340162,0.374412,0.946096
1.07644,-0.411526,-0.08168,0.941491,-0.340316,0.374547,0.946143
1.07637,-0.411509,-0.0815532,0.941298,-0.340818,0.37475,0.946207
1.07634,-0.411481,-0.0814903,0.941206,-0.341157,0.374836,0.94623
1.07633,-0.411444,-0.0814258,0.941121,-0.341548,0.374922,0.946249
1.07633,-0.4114,-0.0813579,0.941046,-0.34198,0.375011,0.946264
1.07634,-0.411347,-0.081285,0.940983,-0.342443,0.375103,0.946278
1.07636,-0.411285,-0.0812055,0.940937,-0.342924,0.375195,0.946288
1.0764,-0.411211,-0.0811179,0.940908,-0.34341,0.37528,0.946294
1.07644,-0.41112,-0.0810209,0.9409,-0.343886,0.375352,0.946294
1.07649,-0.411007,-0.080913,0.940914,-0.344337,0.375403,0.946286
1.07654,-0.410862,-0.0807933,0.94095,-0.344747,0.375423,0.946267
1.0766,-0.410679,-0.0806606,0.941009,-0.345101,0.375409,0.946236
1.07669,-0.410154,-0.0803543,0.941192,-0.345584,0.375274,0.946129
1.07673,-0.40979,-0.0801813,0.941311,-0.345688,0.375161,0.94605
1.07676,-0.409344,-0.0799971,0.941445,-0.345686,0.375033,0.945954
1.07678,-0.408803,-0.0798054,0.94159,-0.345569,0.374904,0.945841
1.07679,-0.408155,-0.079612,0.941741,-0.345331,0.374793,0.945714
1.07679,-0.407387,-0.0794251,0.941894,-0.344965,0.37472,0.945573
1.07678,-0.406484,-0.0792562,0.942044,-0.344468,0.374703,0.945422
1.07677,-0.405435,-0.0791203,0.942186,-0.343838,0.37476,0.945262
1.07675,-0.404224,-0.0790356,0.942316,-0.343074,0.374899,0.945095
1.07672,-0.402838,-0.0790238,0.942428,-0.342175,0.375125,0.944922
1.07669,-0.401262,-0.0791091,0.942518,-0.341142,0.375435,0.944743
1.0766,-0.397488,-0.0796777,0.942613,-0.338683,0.37624,0.944355
1.07655,-0.395266,-0.0802143,0.942606,-0.337262,0.376683,0.944135
1.07648,-0.392806,-0.0809518,0.942555,-0.33572,0.377107,0.943884
1.07639,-0.390103,-0.0819095,0.942452,-0.334063,0.377471,0.943587
1.07628,-0.387153,-0.0831005,0.942286,-0.332296,0.377733,0.943227
1.07615,-0.383957,-0.0845299,0.942044,-0.330429,0.377851,0.94278
1.07597,-0.380519,-0.0861932,0.941712,-0.328472,0.377791,0.942221
1.07576,-0.376851,-0.0880757,0.94127,-0.326435,0.377521,0.94152
1.0755,-0.372967,-0.0901523,0.940699,-0.32433,0.377023,0.940642
1.07519,-0.368886,-0.0923876,0.939973,-0.322171,0.376286,0.939552
1.07481,-0.364631,-0.0947379,0.939066,-0.31997,0.375311,0.938212
1.07387,-0.355706,-0.0995761,0.936592,-0.31549,0.372706,0.93463
1.07329,-0.351092,-0.101954,0.934963,-0.313229,0.371123,0.932314
1.07264,-0.346415,-0.104233,0.933032,-0.310962,0.369395,0.929603
1.07191,-0.341698,-0.106366,0.930771,-0.308689,0.367556,0.92647
1.0711,-0.336965,-0.108316,0.928152,-0.306407,0.365638,0.922891
1.07022,-0.33223,-0.110056,0.925152,-0.304105,0.363668,0.918853
1.06927,-0.327506,-0.111574,0.921753,-0.30177,0.361668,0.914346
1.06825,-0.322798,-0.11287,0.917941,-0.299382,0.359651,0.909371
1.06716,-0.318105,-0.113961,0.913706,-0.296917,0.357622,0.903936
1.066,-0.313422,-0.114874,0.909048,-0.29435,0.355578,0.898055
1.06478,-0.308738,-0.115646,0.903967,-0.291651,0.353507,0.891751
1.0635,-0.304041,-0.116323,0.898474,-0.288794,0.351391,0.885054
1.06077,-0.294547,-0.117587,0.886311,-0.2825,0.346942,0.870612
1.05932,-0.289724,-0.118266,0.879682,-0.279024,0.344565,0.862945
1.05781,-0.284836,-0.119029,0.872723,-0.275312,0.342063,0.855034
1.05624,-0.279878,-0.119903,0.865463,-0.271363,0.339426,0.84692
1.05461,-0.274851,-0.120905,0.857934,-0.267184,0.336648,0.838642
1.05292,-0.269761,-0.122039,0.850169,-0.262789,0.333734,0.83024
1.05116,-0.264621,-0.123299,0.842202,-0.258205,0.330695,0.821748
1.04932,-0.25945,-0.124667,0.834067,-0.253464,0.327551,0.813199
1.04742,-0.254272,-0.126119,0.825797,-0.248607,0.324327,0.804625
1.04543,-0.249113,-0.127623,0.817427,-0.24368,0.321052,0.796053
1.04337,-0.244007,-0.129148,0.808987,-0.238733,0.317756,0.787509
1.03902,-0.234082,-0.132128,0.792017,-0.228989,0.311231,0.77059
1.03673,-0.229328,-0.13353,0.783542,-0.224294,0.308056,0.762254
1.03438,-0.224755,-0.134845,0.775106,-0.21978,0.30497,0.754024
1.03197,-0.220387,-0.136064,0.766729,-0.215488,0.301987,0.745912
1.02951,-0.216248,-0.13718,0.758431,-0.211453,0.299117,0.73793
1.027,-0.212354,-0.138197,0.750226,-0.207699,0.296363,0.730088
1.02445,-0.208715,-0.139119,0.742128,-0.204245,0.293721,0.722391
1.02187,-0.205336,-0.139956,0.734146,-0.201096,0.291185,0.714844
1.01927,-0.202216,-0.140717,0.726288,-0.198253,0.288745,0.707449
1.01665,-0.199349,-0.141413,0.71856,-0.195703,0.286387,0.700202
1.01401,-0.196722,-0.14205,0.710964,-0.19343,0.2841,0.693101
1.00868,-0.19212,-0.143159,0.696179,-0.1896,0.279688,0.67931
1.006,-0.190104,-0.143626,0.68899,-0.187978,0.277547,0.672604
1.0033,-0.188246,-0.144026,0.681939,-0.186504,0.275444,0.666013
1.00058,-0.186524,-0.144352,0.675026,-0.18514,0.273379,0.659532
0.997846,-0.184915,-0.144592,0.668255,-0.183852,0.271359,0.653156
0.995098,-0.183399,-0.144739,0.661631,-0.182611,0.269392,0.646883
0.992338,-0.181959,-0.144787,0.655162,-0.181392,0.267491,0.640716
0.989572,-0.180583,-0.144733,0.648857,-0.180177,0.265674,0.634662
0.986809,-0.179261,-0.144581,0.642728,-0.178957,0.263957,0.628732
0.984058,-0.177991,-0.144338,0.636792,-0.177729,0.262359,0.622941
0.981333,-0.176772,-0.144019,0.631064,-0.176498,0.2609,0.617308
0.97602,-0.174511,-0.143227,0.620308,-0.174083,0.25846,0.606612
0.973463,-0.173488,-0.142799,0.61532,-0.172937,0.257503,0.601597
0.970993,-0.172555,-0.142381,0.610615,-0.171863,0.256729,0.596837
0.968624,-0.171725,-0.141996,0.606212,-0.170884,0.256136,0.592354
0.966367,-0.171012,-0.14166,0.602123,-0.170022,0.255717,0.588167
0.964232,-0.170429,-0.141389,0.598361,-0.169297,0.255458,0.58429
0.962225,-0.169987,-0.14119,0.594932,-0.168722,0.255337,0.580733
0.960349,-0.169696,-0.141063,0.591842,-0.168308,0.255331,0.577501
0.958603,-0.169562,-0.141004,0.589088,-0.168056,0.255408,0.574594
0.956985,-0.169587,-0.141001,0.586669,-0.167965,0.255536,0.572007
0.955491,-0.169771,-0.14104,0.584577,-0.168027,0.255682,0.569732
0.952856,-0.170606,-0.141165,0.581337,-0.168555,0.255895,0.566074
0.951706,-0.171242,-0.141211,0.580168,-0.168987,0.255906,0.564668
0.950664,-0.172012,-0.141222,0.579285,-0.169506,0.255823,0.563532
0.949731,-0.172904,-0.141185,0.578677,-0.170092,0.255632,0.562656
0.94891,-0.173907,-0.141088,0.578338,-0.170727,0.255325,0.562039
0.948207,-0.175009,-0.140928,0.578263,-0.171397,0.254903,0.56168
0.947633,-0.176195,-0.140705,0.578449,-0.172089,0.254373,0.561583
0.947199,-0.177455,-0.140424,0.578899,-0.172794,0.253747,0.561758
0.94692,-0.178776,-0.140096,0.579618,-0.173509,0.253043,0.562217
0.94681,-0.180147,-0.139731,0.580618,-0.174232,0.252283,0.562975
0.946885,-0.181556,-0.139344,0.58191,-0.174967,0.251488,0.564049
0.947649,-0.184453,-0.138559,0.585438,-0.176495,0.249889,0.567216
0.94836,-0.185923,-0.138183,0.587711,-0.177307,0.249126,0.569342
0.949303,-0.187397,-0.137828,0.590347,-0.178162,0.248408,0.571847
0.950478,-0.188868,-0.137497,0.593365,-0.179069,0.247749,0.574739
0.951887,-0.19033,-0.137186,0.596778,-0.180037,0.247157,0.578023
0.953522,-0.191777,-0.136891,0.600595,-0.181067,0.246635,0.581697
0.955373,-0.193204,-0.1366,0.604821,-0.182161,0.246185,0.585753
0.957427,-0.194608,-0.1363,0.609452,-0.183316,0.245805,0.59018
0.959667,-0.195983,-0.135975,0.614479,-0.184521,0.245491,0.594957
0.962071,-0.197327,-0.135607,0.619884,-0.185765,0.24524,0.600061
0.964616,-0.198636,-0.135179,0.625639,-0.187028,0.245046,0.605463
0.970037,-0.20114,-0.134081,0.638069,-0.189527,0.244815,0.617032
0.972862,-0.20233,-0.133385,0.644661,-0.190712,0.244771,0.623127
0.975734,-0.203476,-0.132581,0.651444,-0.191819,0.244771,0.629383
0.97863,-0.204575,-0.131665,0.658373,-0.192822,0.244814,0.635766
0.981533,-0.205624,-0.13064,0.665406,-0.193702,0.244898,0.642244
0.984427,-0.206622,-0.129512,0.672502,-0.19444,0.24502,0.648793
0.9873,-0.207566,-0.128293,0.679629,-0.195027,0.245175,0.65539
0.990145,-0.208453,-0.126996,0.686763,-0.195459,0.24536,0.662021
0.992956,-0.209283,-0.125641,0.693888,-0.195741,0.245566,0.668677
0.995733,-0.210054,-0.124246,0.700997,-0.195883,0.245786,0.675357
0.998476,-0.210766,-0.122832,0.708092,-0.195904,0.246011,0.682063
1.00388,-0.212021,-0.120024,0.722286,-0.195691,0.24643,0.695591
1.00655,-0.212573,-0.118662,0.729419,-0.195517,0.246607,0.70244
1.0092,-0.213084,-0.117341,0.736601,-0.195341,0.246753,0.709365
1.01185,-0.213563,-0.116066,0.743852,-0.195194,0.246865,0.716379
1.01448,-0.214023,-0.114834,0.751186,-0.195102,0.246943,0.723495
1.01711,-0.214477,-0.113635,0.758611,-0.195088,0.246994,0.730718
1.01972,-0.214942,-0.112453,0.76613,-0.195164,0.247028,0.738052
1.02231,-0.215432,-0.111267,0.773734,-0.195337,0.24706,0.745494
1.02487,-0.215964,-0.110051,0.78141,-0.195604,0.247112,0.753033
1.02739,-0.216551,-0.108776,0.789134,-0.195954,0.247206,0.760657
1.02985,-0.217205,-0.107412,0.796879,-0.196367,0.247368,0.768345
1.03456,-0.218738,-0.104305,0.812293,-0.197276,0.247998,0.783815
1.03678,-0.219616,-0.102518,0.819893,-0.197707,0.248514,0.791543
1.0389,-0.220556,-0.100555,0.827377,-0.198073,0.24919,0.79923
1.0409,-0.221541,-0.0984123,0.834717,-0.198339,0.250036,0.806847
1.04279,-0.222547,-0.0960943,0.841892,-0.19847,0.251059,0.81437
1.04455,-0.223545,-0.0936149,0.848886,-0.198436,0.252257,0.821778
1.0462,-0.224501,-0.0909966,0.855693,-0.19821,0.253619,0.829053
1.04774,-0.225377,-0.0882692,0.862312,-0.197771,0.255128,0.836184
1.04918,-0.226134,-0.0854686,0.868751,-0.197106,0.25676,0.843162
1.05053,-0.226736,-0.0826342,0.875024,-0.196206,0.258484,0.849984
1.0518,-0.227147,-0.0798071,0.881148,-0.195071,0.260267,0.856651
1.053,-0.227338,-0.0770277,0.887143,-0.193706,0.262071,0.863168
1.05528,-0.226973,-0.0717568,0.898829,-0.190336,0.26559,0.875789
1.05638,-0.226395,-0.0693245,0.90456,-0.188367,0.26723,0.881914
1.05746,-0.225553,-0.0670558,0.910237,-0.186241,0.268749,0.887932
1.05853,-0.224458,-0.0649625,0.915872,-0.183982,0.270118,0.893856
1.0596,-0.223127,-0.0630488,0.921471,-0.181619,0.271318,0.899696
1.06066,-0.221583,-0.0613122,0.927038,-0.179179,0.272336,0.90546
1.06173,-0.219856,-0.0597442,0.932571,-0.176688,0.273165,0.911156
1.06278,-0.217976,-0.0583316,0.938065,-0.17417,0.273808,0.916787
1.06384,-0.215974,-0.0570578,0.943512,-0.171648,0.274275,0.922353
1.06487,-0.213881,-0.0559047,0.948901,-0.16914,0.274581,0.927852
1.06589,-0.211725,-0.0548533,0.95422,-0.16666,0.274748,0.933276
1.06783,-0.207311,-0.0529846,0.964602,-0.161828,0.274777,0.943866
1.06875,-0.205087,-0.0521367,0.969641,-0.159485,0.274698,0.949006
1.06961,-0.202866,-0.0513302,0.974562,-0.157192,0.274597,0.954024
1.07043,-0.200652,-0.0505568,0.979357,-0.154944,0.274502,0.958907
1.07118,-0.198446,-0.0498109,0.984018,-0.152736,0.274437,0.963641
1.07188,-0.196245,-0.0490895,0.988538,-0.15056,0.274419,0.968212
1.07252,-0.194045,-0.048392,0.992911,-0.148406,0.27446,0.972613
1.07309,-0.191842,-0.0477193,0.997135,-0.146264,0.274565,0.976834
1.0736,-0.189629,-0.0470739,1.0012,-0.144124,0.274732,0.980872
1.07406,-0.187404,-0.046459,1.00512,-0.141978,0.274952,0.984724
1.07445,-0.185162,-0.045878,1.00888,-0.139815,0.27521,0.988394
1.07509,-0.180634,-0.0448316,1.01592,-0.135417,0.275767,0.995206
1.07533,-0.178354,-0.0443719,1.01921,-0.133173,0.276024,0.998365
1.07554,-0.17607,-0.0439572,1.02234,-0.130897,0.276239,1.00137
1.0757,-0.173792,-0.0435882,1.02531,-0.128589,0.276398,1.00424
1.07583,-0.17153,-0.0432651,1.02812,-0.126251,0.276489,1.00698
1.07593,-0.169296,-0.0429866,1.03077,-0.12389,0.276507,1.0096
1.076,-0.1671,-0.0427504,1.03326,-0.12151,0.276455,1.01211
1.07604,-0.164956,-0.0425532,1.0356,-0.119119,0.276339,1.01452
1.07605,-0.162876,-0.0423906,1.03778,-0.116726,0.276176,1.01684
1.07604,-0.160868,-0.0422568,1.03981,-0.11434,0.275982,1.01907
1.07601,-0.158944,-0.0421452,1.04169,-0.111971,0.275781,1.02122
1.07588,-0.155372,-0.041957,1.04505,-0.107322,0.275446,1.0253
1.07578,-0.153734,-0.0418625,1.04653,-0.105062,0.275355,1.02722
1.07567,-0.152197,-0.0417552,1.0479,-0.102857,0.275338,1.02908
1.07555,-0.15076,-0.0416255,1.04917,-0.100713,0.275403,1.03086
1.07541,-0.149419,-0.0414644,1.05035,-0.0986392,0.275556,1.03258
1.07527,-0.14817,-0.0412637,1.05145,-0.0966401,0.275793,1.03423
1.07513,-0.147006,-0.0410167,1.0525,-0.0947211,0.276106,1.03582
1.07499,-0.145919,-0.0407191,1.05349,-0.0928862,0.27648,1.03735
1.07486,-0.144899,-0.0403686,1.05446,-0.0911385,0.276898,1.03882
1.07474,-0.143937,-0.0399665,1.0554,-0.0894804,0.277339,1.04024
1.07463,-0.143022,-0.0395167,1.05632,-0.0879135,0.277779,1.04161
1.07445,-0.141293,-0.0385073,1.05816,-0.0850572,0.278577,1.0442
1.0744,-0.140462,-0.0379717,1.05908,-0.0837683,0.2789,1.04543
1.07435,-0.139641,-0.0374356,1.05999,-0.0825718,0.279154,1.04661
1.07433,-0.138825,-0.0369157,1.06091,-0.0814668,0.279333,1.04775
1.07432,-0.138008,-0.0364294,1.06182,-0.0804518,0.279435,1.04886
1.07433,-0.137189,-0.035993,1.06271,-0.0795246,0.279463,1.04992
1.07434,-0.136364,-0.0356213,1.06359,-0.0786824,0.279423,1.05094
1.07436,-0.135535,-0.0353257,1.06445,-0.0779217,0.279327,1.05193
1.07438,-0.134702,-0.0351141,1.06527,-0.0772381,0.279187,1.05287
1.0744,-0.13387,-0.0349899,1.06606,-0.0766263,0.279018,1.05378
1.07442,-0.133041,-0.0349514,1.06682,-0.0760805,0.278834,1.05465
1.07444,-0.131418,-0.0351022,1.06824,-0.0751596,0.278476,1.05628
1.07445,-0.130636,-0.035266,1.0689,-0.0747697,0.278326,1.05704
1.07445,-0.129881,-0.0354668,1.06953,-0.0744167,0.278208,1.05777
1.07444,-0.12916,-0.0356857,1.07014,-0.0740931,0.278125,1.05848
1.07443,-0.128477,-0.0359038,1.07073,-0.0737918,0.278081,1.05916
1.07441,-0.127836,-0.0361035,1.07132,-0.0735064,0.278076,1.05982
1.07439,-0.127242,-0.0362693,1.07189,-0.0732315,0.278108,1.06045
1.07438,-0.126695,-0.0363896,1.07246,-0.0729629,0.27817,1.06106
1.07436,-0.126197,-0.0364565,1.07302,-0.0726973,0.278257,1.06166
1.07435,-0.125748,-0.0364669,1.07358,-0.0724332,0.278363,1.06222
1.07434,-0.125345,-0.036422,1.07414,-0.0721702,0.278477,1.06277
1.07432,-0.124671,-0.0361917,1.07521,-0.0716515,0.278702,1.06379
1.07432,-0.124395,-0.0360262,1.07571,-0.0714005,0.278798,1.06426
1.07432,-0.124155,-0.0358433,1.0762,-0.0711593,0.278875,1.0647
1.07432,-0.123949,-0.0356556,1.07665,-0.0709314,0.278929,1.06511
1.07432,-0.123777,-0.0354748,1.07706,-0.0707206,0.278957,1.06549
1.07432,-0.123636,-0.0353105,1.07745,-0.0705303,0.278958,1.06584
1.07433,-0.123526,-0.0351699,1.07779,-0.0703634,0.278933,1.06617
1.07433,-0.123449,-0.0350569,1.0781,-0.0702222,0.278884,1.06646
1.07433,-0.123406,-0.0349724,1.07839,-0.0701085,0.278815,1.06673
1.07434,-0.123398,-0.0349143,1.07864,-0.070023,0.278731,1.06698
1.07434,-0.123426,-0.0348779,1.07888,-0.0699655,0.278636,1.06721
1.07435,-0.123601,-0.0348421,1.07931,-0.0699311,0.278439,1.06764
1.07436,-0.123748,-0.0348267,1.07953,-0.0699504,0.278347,1.06783
1.07437,-0.123935,-0.0348021,1.07975,-0.0699909,0.278266,1.06802
1.07439,-0.124162,-0.0347611,1.07998,-0.0700498,0.278198,1.06821
1.0744,-0.124425,-0.0346979,1.08022,-0.070124,0.278148,1.0684
1.07442,-0.124721,-0.0346082,1.08048,-0.0702106,0.278117,1.06858
1.07445,-0.125047,-0.0344897,1.08076,-0.0703067,0.278105,1.06877
1.07447,-0.125398,-0.0343414,1.08106,-0.0704096,0.278113,1.06896
1.0745,-0.125768,-0.0341642,1.08136,-0.0705167,0.278139,1.06915
1.07453,-0.126154,-0.0339602,1.08168,-0.0706259,0.278182,1.06934
1.07457,-0.12655,-0.0337324,1.08201,-0.0707352,0.27824,1.06953
